id,name,business_type,type,address,location,pname,cityname,adname,tel,business_area,rating,cost,longitude,latitude
B0JD5MAE72,布鹿创客咖啡(赣坊店),咖啡店,餐饮服务;咖啡厅;咖啡厅,F1-9,"114.929403,25.850121",江西省,赣州市,章贡区,18138219919;18370404115,文明大道,4.4,17.00,114.929403,25.850121
B0LR2A4GI8,樂界SPACE,咖啡店,餐饮服务;咖啡厅;咖啡厅,梅江路乐速章江体育公园J10-2场地,"114.939416,25.817847",江西省,赣州市,章贡区,[],[],4.6,[],114.939416,25.817847
B0KR2OK7MY,瑞幸咖啡(赣州星海天城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,赣江源大道15号1楼,"114.950021,25.818042",江西省,赣州市,章贡区,4000100100,[],4.4,17.00,114.950021,25.818042
B0JD5MAE72,布鹿创客咖啡(赣坊店),咖啡店,餐饮服务;咖啡厅;咖啡厅,F1-9,"114.929403,25.850121",江西省,赣州市,章贡区,18138219919;18370404115,文明大道,4.4,17.00,114.929403,25.850121
B0LR2A4GI8,樂界SPACE,咖啡店,餐饮服务;咖啡厅;咖啡厅,梅江路乐速章江体育公园J10-2场地,"114.939416,25.817847",江西省,赣州市,章贡区,[],[],4.6,[],114.939416,25.817847
B0KR2OK7MY,瑞幸咖啡(赣州星海天城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,赣江源大道15号1楼,"114.950021,25.818042",江西省,赣州市,章贡区,4000100100,[],4.4,17.00,114.950021,25.818042
B0I11Z7K8M,须尽欢2.0(第五大道店),咖啡店,体育休闲服务;娱乐场所;酒吧,水南镇五指峰路第五大道3栋2楼2-27,"114.927211,25.820332",江西省,赣州市,章贡区,15779785652,[],3.9,[],114.927211,25.820332
B0L66CLMCW,鲸时咖啡(招商局中心店),咖啡店,餐饮服务;餐饮相关场所;餐饮相关,橙乡大道34号,"114.913400,25.809540",江西省,赣州市,章贡区,13207075181,[],4.4,15.00,114.9134,25.80954
B0LDV986ZZ,市民咖啡,咖啡店,餐饮服务;餐饮相关场所;餐饮相关,南康路与赞贤路交叉口西北角9-1号商铺,"114.923742,25.831973",江西省,赣州市,章贡区,19979815277,客家大道,4.2,17.00,114.923742,25.831973
B0K0XZNBT3,库迪咖啡(青年路菲尔雪店),咖啡店,餐饮服务;咖啡厅;咖啡厅,青年路17-11号,"114.935376,25.855243",江西省,赣州市,章贡区,18370964847,红旗大道,3.9,13.00,114.935376,25.855243
B0L6FHHKR1,BeanStar比星咖啡(赣州招商花园城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,招商花园城1F比星咖啡,"114.935985,25.835779",江西省,赣州市,章贡区,19070730606,瑞金路,4.3,22.00,114.935985,25.835779
B0KDFC8DBL,幸运咖(厚德路店),咖啡店,餐饮服务;餐饮相关场所;餐饮相关,厚德路与小南门交叉口东20米,"114.948410,25.854144",江西省,赣州市,章贡区,18079778430,红旗大道,4.1,11.00,114.94841,25.854144
B0KDO1U9P1,红桃咖啡 Hometown.coffee,咖啡店,餐饮服务;咖啡厅;咖啡厅,水游城3号楼14号商业,"114.931613,25.815021",江西省,赣州市,章贡区,15216161670,[],4.2,20.00,114.931613,25.815021
B0KK27XL2Y,波利咖啡,咖啡店,餐饮服务;咖啡厅;咖啡厅,赣坊1969E-1店面,"114.930244,25.850514",江西省,赣州市,章贡区,[],章江北,4.1,34.00,114.930244,25.850514
B0HBH5UJYK,久时咖啡(南门口店),咖啡店,餐饮服务;咖啡厅;咖啡厅,东园公园内,"114.940356,25.849909",江西省,赣州市,章贡区,15279152505,文清路,3.8,23.00,114.940356,25.849909
B0KGL71I8G,瑞幸咖啡(赣州财智广场店),咖啡店,餐饮服务;咖啡厅;咖啡厅,兴国路18号财智广场,"114.936516,25.829456",江西省,赣州市,章贡区,4000100100,[],4.3,14.00,114.936516,25.829456
B0HB1UFSCU,NENO(尼鹿咖啡),咖啡店,餐饮服务;咖啡厅;咖啡厅,长征大道中航城204,"114.936704,25.835132",江西省,赣州市,章贡区,18000275046;18007000884,瑞金路,3.9,18.00,114.936704,25.835132
B0KGOHLHZQ,瑞幸咖啡(赣州银行金融大厦店),咖啡店,餐饮服务;咖啡厅;咖啡厅,赣州银行金融大厦,"114.937464,25.820772",江西省,赣州市,章贡区,4000100100,[],4.1,16.00,114.937464,25.820772
B0K3V7PCS8,森SPACE咖啡,咖啡店,餐饮服务;咖啡厅;咖啡厅,红旗大道63号赣坊1969文化创意广场产业园H栋-14,"114.930195,25.849670",江西省,赣州市,章贡区,[],文明大道,4.1,44.00,114.930195,25.84967
B0J1YUKKDX,鲸时咖啡(国际企业中心店),咖啡店,餐饮服务;餐饮相关场所;餐饮相关,华坚北大道11号楼,"114.897881,25.860482",江西省,赣州市,章贡区,[],[],4.4,13.00,114.897881,25.860482
B0LBUZ4AOV,库迪咖啡(巨亿万达美宜佳店),咖啡店,餐饮服务;咖啡厅;咖啡厅,八一四大道93号(库迪咖啡),"114.956988,25.832545",江西省,赣州市,章贡区,18296724075,八一四大道,4.0,[],114.956988,25.832545
B0L6YN1MF8,肯悦咖啡(君尚购物中心赣州店),咖啡店,餐饮服务;咖啡厅;咖啡厅,君尚购物中心赣州店,"114.933453,25.817448",江西省,赣州市,章贡区,[],[],3.8,20.00,114.933453,25.817448
B0LRRMJVQN,Dim7减七Coffee•Bar(第五大道店),咖啡店,餐饮服务;咖啡厅;咖啡厅,琴江路第五大道三期1栋商业1-13店铺,"114.927412,25.821905",江西省,赣州市,章贡区,15507050520,[],4.1,25.00,114.927412,25.821905
B0L6YN1MF8,肯悦咖啡(君尚购物中心赣州店),咖啡店,餐饮服务;咖啡厅;咖啡厅,君尚购物中心赣州店,"114.933453,25.817448",江西省,赣州市,章贡区,[],[],3.8,20.00,114.933453,25.817448
B0LRRMJVQN,Dim7减七Coffee•Bar(第五大道店),咖啡店,餐饮服务;咖啡厅;咖啡厅,琴江路第五大道三期1栋商业1-13店铺,"114.927412,25.821905",江西省,赣州市,章贡区,15507050520,[],4.1,25.00,114.927412,25.821905
B0LARLB9D6,Coming coffee,咖啡店,餐饮服务;咖啡厅;咖啡厅,登峰大道14号,"114.923529,25.820069",江西省,赣州市,章贡区,17770712814,[],4.0,[],114.923529,25.820069
B0KR3O43HK,维尼宠咖·狗咖·猫咖(万象SOHO店),咖啡店,购物服务;专卖店;宠物用品店,新赣州大道8号赣州万象城,"114.927598,25.815108",江西省,赣州市,章贡区,[],[],4.0,[],114.927598,25.815108
B0JDAU0ROP,朝九晚五喝咖啡(大坪康居苑店),咖啡店,餐饮服务;咖啡厅;咖啡厅,大坪康居苑15栋1号店铺,"114.891474,25.838213",江西省,赣州市,章贡区,15970771881;18079732974,[],3.9,29.00,114.891474,25.838213
B0J1C5AXFU,小九咖咖,咖啡店,餐饮服务;咖啡厅;咖啡厅,南外街道红旗大道84-9,"114.930084,25.852143",江西省,赣州市,章贡区,17343709354,理工,4.1,24.00,114.930084,25.852143
B0K63CN1BT,囍coffee(文汇苑小区店),咖啡店,餐饮服务;咖啡厅;咖啡厅,文汇苑小区,"114.921717,25.831909",江西省,赣州市,章贡区,18779789547,客家大道,3.9,22.00,114.921717,25.831909
B0JB9UW2AF,印咖啡IN COFFEE(启迪店),咖啡店,餐饮服务;咖啡厅;咖啡厅,蓉江新区启迪科技城1期A1栋201(花园层),"114.894097,25.787866",江西省,赣州市,章贡区,13767712429,[],4.0,[],114.894097,25.787866
B0LDY6G50Y,NOWWA挪瓦咖啡(美宜佳赣州南河路店),咖啡店,餐饮服务;咖啡厅;咖啡厅,南河路与温州街交叉口西南60米,"114.936075,25.848275",江西省,赣州市,章贡区,18170690737,文明大道,4.2,19.00,114.936075,25.848275
B031D0R0ZM,意利咖啡(万盛购物中心店),咖啡店,餐饮服务;咖啡厅;咖啡厅,兴国路9号万盛购物中心广场玻璃房二楼,"114.939382,25.827388",江西省,赣州市,章贡区,0797-8088757;0797-8107211;15083905072,[],3.9,36.00,114.939382,25.827388
B0JB3RGKH6,幸运咖(赣南大学城文化广场店),咖啡店,餐饮服务;咖啡厅;咖啡厅,赣南大学城文化广场7栋114-115号店铺,"114.893342,25.798008",江西省,赣州市,章贡区,19870735137,[],4.2,[],114.893342,25.798008
B0K03744W9,黑咖咖啡烘焙实验室,咖啡店,餐饮服务;咖啡厅;咖啡厅,富地中心西入口正对面,"114.930288,25.829574",江西省,赣州市,章贡区,13479760631,[],4.2,[],114.930288,25.829574
B0K69CJOLD,K+coffee,咖啡店,餐饮服务;咖啡厅;咖啡厅,兴国路62号,"114.915473,25.821503",江西省,赣州市,章贡区,13367977539,[],4.2,[],114.915473,25.821503
B0KK0UC8UE,有花的地方,咖啡店,购物服务;花鸟鱼虫市场;花卉市场,橙乡大道28号,"114.910817,25.812194",江西省,赣州市,章贡区,[],[],4.0,[],114.910817,25.812194
B0H35Z1WN6,望希咖啡wan xi coffee(渔湾新苑南区店),咖啡店,餐饮服务;咖啡厅;咖啡厅,稼轩路潮泥湾地矿返迁房3栋1号商铺,"114.929962,25.845891",江西省,赣州市,章贡区,18827971986,章江北,4.2,31.00,114.929962,25.845891
B0J2HHI0L3,瑞幸咖啡(赣州中创国际城店),咖啡店,餐饮服务;咖啡厅;咖啡厅,章江街道赣中创国际城4号楼3号铺位,"114.936963,25.819216",江西省,赣州市,章贡区,4000100100,[],4.3,17.00,114.936963,25.819216
B0I31M4BY0,贤寮啡舍,咖啡店,餐饮服务;咖啡厅;咖啡厅,南外街道渔湾新苑1栋10号店铺,"114.930055,25.845996",江西省,赣州市,章贡区,15083749019,文明大道,4.1,18.00,114.930055,25.845996
B0FFMDZKOL,luckin coffee 瑞幸咖啡(赣州巨亿万达广场店),咖啡店,餐饮服务;咖啡厅;咖啡厅,万达广场(赣州巨亿店),"114.956898,25.831933",江西省,赣州市,章贡区,[],八一四大道,4.3,17.00,114.956898,25.831933
B0L6ZCN1T3,拾光纪MemoryCafe(星洲湾九境·好友店),咖啡店,餐饮服务;咖啡厅;咖啡厅,经济技术开发区星洲湾·九境北门对面金都中心2栋13/14,"114.905488,25.822475",江西省,赣州市,章贡区,19870739657,[],3.9,[],114.905488,25.822475
B0KKXD39KK,大橘烤包·咖啡(泽丰环球汇店),咖啡店,餐饮服务;中餐厅;中餐厅,安远路9号泽丰环球汇1层1036c商铺(麦当劳隔壁),"114.946440,25.820349",江西省,赣州市,章贡区,18162199908,[],3.9,20.00,114.94644,25.820349
B0IRYHAULF,赵一鸣零食(赣州万象城店),零食店,购物服务;专卖店;专营店,新赣州大道8号赣州万象城,"114.927491,25.816364",江西省,赣州市,章贡区,4000702717,[],4.5,42.00,114.927491,25.816364
B0IAGS4PCM,赵一鸣零食(赣州宝能城店),零食店,购物服务;专卖店;专营店,定南路8-11号,"114.944501,25.822400",江西省,赣州市,章贡区,4000702717,[],4.4,40.00,114.944501,25.8224
B0I097LUAO,赵一鸣零食(赣州文清路店),零食店,购物服务;专卖店;专营店,文清路77-3号,"114.940092,25.861224",江西省,赣州市,章贡区,4000702717,文清路,4.7,42.00,114.940092,25.861224
B0JGXL7BUN,赵一鸣零食(赣州沙河店),零食店,购物服务;专卖店;专营店,沙河镇站东大道58号1号楼14-16号,"114.969050,25.824777",江西省,赣州市,章贡区,18979767792;4000702717,沙河,4.5,37.00,114.96905,25.824777
B0JRUZ308V,赵一鸣零食(赣州赣南大学城店),零食店,购物服务;专卖店;专营店,105国道6号赣南大学城文化广场2号楼1层134-135号,"114.892740,25.798430",江西省,赣州市,章贡区,4000702717,[],4.6,41.00,114.89274,25.79843
B0IR0ZV432,赵一鸣零食(赣州环城路南门口店),零食店,购物服务;专卖店;专营店,环城路7号,"114.936760,25.851561",江西省,赣州市,章贡区,4000702717,红旗大道,4.5,38.00,114.93676,25.851561
B0I2NMOFTG,赵一鸣零食(赣州万盛广场店),零食店,购物服务;专卖店;专营店,宁都路16-10号,"114.939261,25.825061",江西省,赣州市,章贡区,4000702717,[],4.5,41.00,114.939261,25.825061
B0JR479KU9,赵一鸣零食(赣州金星村店),零食店,购物服务;专卖店;专营店,金蝉路与金叶路交叉口西20米,"114.899161,25.833193",江西省,赣州市,章贡区,4000702717,[],4.6,42.00,114.899161,25.833193
B0K0X7RGOB,赵一鸣零食(赣州南门口润达店),零食店,购物服务;专卖店;专营店,红旗大道南门口B地块南门Q-park购物中心一层004号铺位,"114.938313,25.848102",江西省,赣州市,章贡区,4000702717,东阳山路,4.6,[],114.938313,25.848102
B0IDVAUBWT,赵一鸣零食(赣州中海社区店),零食店,购物服务;专卖店;专营店,信丰路43号,"114.920927,25.828504",江西省,赣州市,章贡区,4000702717,[],4.5,39.00,114.920927,25.828504
B0JK7ZP3VA,赵一鸣零食(赣州章贡中学京九校区店),零食店,购物服务;专卖店;专营店,京九路173号,"114.960617,25.827207",江西省,赣州市,章贡区,4000702717,沙河,4.4,36.00,114.960617,25.827207
B0I26CHUF0,赵一鸣零食(赣州华坚店),零食店,购物服务;专卖店;专营店,华坚路58号,"114.895955,25.840192",江西省,赣州市,章贡区,4000702717,华坚路,4.4,41.00,114.895955,25.840192
B0IR05RDZF,赵一鸣零食(赣州东桥路店),零食店,购物服务;专卖店;专营店,东桥路3号,"114.951515,25.851187",江西省,赣州市,章贡区,4000702717,红旗大道,4.2,36.00,114.951515,25.851187
B0JUZUEEWI,赵一鸣零食(赣州锦绣新天地店),零食店,购物服务;专卖店;专营店,锦绣新天地26号楼9号铺,"114.862605,25.844306",江西省,赣州市,章贡区,4000702717,[],4.6,38.00,114.862605,25.844306
B0I2PUJW0S,赵一鸣零食(赣州宋城花园店),零食店,购物服务;专卖店;专营店,黄屋坪路23号宋城花园,"114.946422,25.844734",江西省,赣州市,章贡区,4000702717,文明大道,4.3,39.00,114.946422,25.844734
B0J0T6KB07,赵一鸣零食(赣州阳光和谐家园店),零食店,购物服务;专卖店;专营店,狮形岭路与滨水路交叉口东160米,"114.910008,25.777424",江西省,赣州市,章贡区,4000702717,[],4.4,38.00,114.910008,25.777424
B0I37SS3QY,赵一鸣零食(赣州一中店),零食店,购物服务;专卖店;专营店,赣江街道厚德路56号5/678号店铺,"114.947980,25.854301",江西省,赣州市,章贡区,4000702717,红旗大道,4.3,39.00,114.94798,25.854301
B0KU1HRNVQ,赵一鸣零食(赣州水游城店),零食店,购物服务;专卖店;专营店,五指峰路35号,"114.931885,25.815185",江西省,赣州市,章贡区,4000702717,[],4.6,[],114.931885,25.815185
B0JK2SV3VG,赵一鸣零食(赣州黄金时代店),零食店,购物服务;专卖店;专营店,赞贤路9-76号,"114.930000,25.830543",江西省,赣州市,章贡区,4000702717,[],4.5,39.00,114.93,25.830543
B0I1ZAKMAG,赵一鸣零食店(杨梅新村店),零食店,购物服务;专卖店;专营店,杨梅二期东3门南120米,"114.899770,25.853178",江西省,赣州市,章贡区,18970133038;4000702717,[],4.4,39.00,114.89977,25.853178
B0IKASNJ7J,赵一鸣零食(赣州水西镇店),零食店,购物服务;专卖店;专营店,水西农贸市场对面,"114.923991,25.891849",江西省,赣州市,章贡区,4000702717,[],4.4,39.00,114.923991,25.891849
B0J31CNL4F,粒上皇,零食店,购物服务;综合市场;果品市场,文青路19-1,"114.939649,25.852621",江西省,赣州市,章贡区,15256466547,文清路,4.2,15.00,114.939649,25.852621
B0IDJU812T,赵一鸣零食(赣州云星世纪广场店),零食店,购物服务;专卖店;专营店,赣江源大道8号云星世纪广场F1层,"114.951069,25.819033",江西省,赣州市,章贡区,4000702717,瑞金路,4.1,37.00,114.951069,25.819033
B0J19ZWPMD,赵一鸣零食(赣州翡翠华庭店),零食店,购物服务;专卖店;专营店,文武坝路36号,"114.924097,25.803874",江西省,赣州市,章贡区,4000702717,[],4.6,41.00,114.924097,25.803874
B0J22MMN1G,赵一鸣零食(赣州潭东镇店),零食店,购物服务;专卖店;专营店,玉潭路22b8号,"114.875130,25.753656",江西省,赣州市,章贡区,4000702717,[],4.6,42.00,114.87513,25.753656
B0I1KCXLQS,赵一鸣零食(赣州福安店),零食店,购物服务;专卖店;专营店,九曲河路福安小区38-2,"114.928978,25.804750",江西省,赣州市,章贡区,4000702717,[],4.3,42.00,114.928978,25.80475
B0KABM9FU1,赵一鸣零食(赣州湖边镇下安店),零食店,购物服务;专卖店;专营店,下安小区,"114.915485,25.880010",江西省,赣州市,章贡区,4000702717,[],4.5,[],114.915485,25.88001
B0I1RZ0S8I,赵一鸣零食(赣州三康庙店),零食店,购物服务;专卖店;专营店,西桥路4号1-5,"114.923251,25.854557",江西省,赣州市,章贡区,4000702717,三康庙,4.1,36.00,114.923251,25.854557
B0H35R41AP,略略熊零食量贩(万象城店),零食店,购物服务;超级市场;超市,三百山路C区27栋3层(华润B座对面),"114.927341,25.816456",江西省,赣州市,章贡区,4009965887,[],4.4,[],114.927341,25.816456
B0LRK5IO1V,赵一鸣零食(赣州章贡巨亿万达广场店),零食店,购物服务;专卖店;专营店,万达广场赣州巨亿店2号门旁,"114.958307,25.831892",江西省,赣州市,章贡区,[],八一四大道,4.5,[],114.958307,25.831892
B0IK9ZUN20,赵一鸣零食(赣州客家大道店),零食店,购物服务;专卖店;专营店,经济开发区客家大道176号客家苑A2栋19-20号,"114.913595,25.835399",江西省,赣州市,章贡区,4000702717,客家大道,4.4,42.00,114.913595,25.835399
B0L6LLEQLE,赵一鸣零食(赣州富苑小区店),零食店,购物服务;专卖店;专营店,"富苑小区8栋4号,5号,6号","114.927203,25.822481",江西省,赣州市,章贡区,4000702717,[],4.7,[],114.927203,25.822481
B0I33RYFQ4,赵一鸣零食(赣州潭口广场店),零食店,购物服务;专卖店;专营店,广场南路109b,"114.848911,25.741219",江西省,赣州市,章贡区,4000702717,[],4.6,37.00,114.848911,25.741219
B0IG258O9R,赵一鸣零食(赣州蓝湾美郡店),零食店,购物服务;专卖店;专营店,张家围路48号,"114.949443,25.839032",江西省,赣州市,章贡区,4000702717,章江北,4.6,36.00,114.949443,25.839032
B0IABRKAQQ,赵一鸣零食(赣州香溢华府店),零食店,购物服务;专卖店;专营店,纬一路香溢华府3-8,"114.902210,25.866669",江西省,赣州市,章贡区,4000702717,[],4.4,42.00,114.90221,25.866669
B0K6RZEET8,赵一鸣零食(赣州万达店),零食店,购物服务;专卖店;专营店,章贡区经济技术开发区东江源大道东侧水墨兰庭2号楼店面13,"114.903395,25.843258",江西省,赣州市,章贡区,4000702717,[],4.5,[],114.903395,25.843258
B0IAYZS6KT,赵一鸣零食(赣州金钻店),零食店,购物服务;专卖店;专营店,金钻广场东门旁,"114.956666,25.847247",江西省,赣州市,章贡区,4000702717,文明大道,4.5,[],114.956666,25.847247
B0J2R4EODT,粒上皇(宝能世纪城店),零食店,购物服务;综合市场;果品市场,宝城东区安远路9-76号,"114.944847,25.821849",江西省,赣州市,章贡区,15256466547,[],4.3,24.00,114.944847,25.821849
B0K3Y7I1QL,赵一鸣零食(赣州大公路店),零食店,购物服务;专卖店;专营店,大公路104号,"114.941855,25.857012",江西省,赣州市,章贡区,4000702717,文清路,4.2,[],114.941855,25.857012
B0I2GK0FGY,良品铺子(赣州宝能广场店),零食店,购物服务;购物相关场所;购物相关场所,赣江源大道11号宝能广场负一楼,"114.944933,25.821010",江西省,赣州市,章贡区,4001177517,[],3.9,58.00,114.944933,25.82101
B0JKGA20XA,赵一鸣零食(湖边店),零食店,购物服务;专卖店;专营店,湖边镇宋城路201号向日蔡公寓一层11商铺,"114.913944,25.857264",江西省,赣州市,章贡区,4000702717,[],4.4,40.00,114.913944,25.857264
B0KAYA0AHV,赵一鸣零食(赣州赣港康居店),零食店,购物服务;专卖店;专营店,赣港康居社区东南门西南50米,"114.873348,25.869415",江西省,赣州市,章贡区,4000702717,[],4.5,[],114.873348,25.869415
B0IRHUV48J,赵一鸣零食(赣州黄金康居店),零食店,购物服务;专卖店;专营店,黄金康居西门旁,"114.910868,25.829114",江西省,赣州市,章贡区,4000702717,[],4.3,36.00,114.910868,25.829114
B0KD97RLRH,赵一鸣零食(赣州中航云府店),零食店,购物服务;专卖店;专营店,赣康路27-7号,"114.909721,25.823699",江西省,赣州市,章贡区,4000702717,[],4.5,[],114.909721,25.823699
B0LA6A7O41,糖叙糖水铺(赣州温馨家园店),零食店,餐饮服务;冷饮店;冷饮店,新路村温馨家园悦园19号5号铺,"114.911320,25.779392",江西省,赣州市,章贡区,19196700910,[],4.3,19.00,114.91132,25.779392
B0KRUMZ01H,赵一鸣零食(赣州西郊路二康庙店),零食店,购物服务;专卖店;专营店,西郊路31号-11号-17号临街店面,"114.927359,25.856439",江西省,赣州市,章贡区,4000702717,理工,4.4,8.00,114.927359,25.856439
B0K3FSJ7SL,好想来品牌零食(赣州章贡区海亮天城店),零食店,购物服务;专卖店;专营店,东江源大道66号海亮天城商业街广场53号楼1-4号,"114.927058,25.802806",江西省,赣州市,章贡区,4000107777,[],4.3,[],114.927058,25.802806
B0L6GND0SP,零食有鸣批发超市(天空之城店),零食店,购物服务;购物相关场所;购物相关场所,赣州经济技术开发区纬二路12号天空之城小区5栋03号店铺,"114.907374,25.863625",江西省,赣州市,章贡区,[],[],4.4,[],114.907374,25.863625
B0GKM6O2UH,零食搜巡(迎宾花园店),零食店,购物服务;专卖店;专营店,章江北大道58-23号,"114.940819,25.842673",江西省,赣州市,章贡区,18970116616;4009600297,营角上,4.4,[],114.940819,25.842673
B0J6PLBSER,糖巢量贩零食(环城路店),零食店,购物服务;专卖店;专营店,环城路59号店13-15号,"114.935969,25.855896",江西省,赣州市,章贡区,19070721381,红旗大道,4.4,21.00,114.935969,25.855896
B0IKXZPSFB,钟和风零食(杨坑店),零食店,购物服务;专卖店;专营店,章贡区经济技术开发区工业三路锦绣新天地28栋3号商铺,"114.864018,25.843339",江西省,赣州市,章贡区,13576715172,[],4.3,152.00,114.864018,25.843339
B0KRPCQT7F,赵一鸣零食(赣州瑞心家园店),零食店,购物服务;专卖店;专营店,叶坪路19号瑞心家园18栋2-3号商铺,"114.941734,25.813782",江西省,赣州市,章贡区,4000702717,[],4.4,[],114.941734,25.813782
B0J12A1SRW,赵一鸣零食(赣州沙石镇荣茂家园店),零食店,购物服务;专卖店;专营店,226省道125号,"114.940804,25.785157",江西省,赣州市,章贡区,4000702717,[],4.3,37.00,114.940804,25.785157
B0FFFVNZ73,良品铺子(赣州文清路实验小学店),零食店,购物服务;专卖店;专营店,滩儿上路12号繁荣广场B栋3号4号店面,"114.920829,25.850030",江西省,赣州市,章贡区,18270060337;4001177517,红旗大道,4.2,[],114.920829,25.85003
B0FFKX4Q6P,果真好,零食店,购物服务;综合市场;果品市场,厚德路60-B3号,"114.947706,25.854285",江西省,赣州市,章贡区,15170619722;15817989805,红旗大道,4.3,[],114.947706,25.854285
B0KKVS37U7,钟和风零食批发超市(联泰天璟店),零食店,购物服务;购物相关场所;购物相关场所,联泰天璟,"114.896700,25.814285",江西省,赣州市,章贡区,[],[],4.5,[],114.8967,25.814285
B0J6MCNE2I,糖巢零食(赣州章贡湖边店),零食店,购物服务;购物相关场所;购物相关场所,赣州经济技术开发区湖边镇宋城路71号2店面,"114.916086,25.861547",江西省,赣州市,章贡区,15170599913,[],4.2,24.00,114.916086,25.861547
B0KDBCKXDM,赵一鸣零食(赣州水西镇和乐店),零食店,购物服务;专卖店;专营店,冶金大道5号,"114.919706,25.929209",江西省,赣州市,章贡区,4000702717,[],4.3,[],114.919706,25.929209
B0FFHSDA4N,良品铺子(赣州万象城店),零食店,购物服务;购物相关场所;购物相关场所,登峰大道华润万象城负一楼超市出口,"114.926532,25.814937",江西省,赣州市,章贡区,[],[],4.0,[],114.926532,25.814937
B031D0RAN4,好想你枣(健康路店),零食店,购物服务;综合市场;果品市场,健康路28-3号,"114.944825,25.852850",江西省,赣州市,章贡区,18607970098,文清路,4.1,[],114.944825,25.85285
B0J1994VIA,糖巢量贩零食(宝能世纪城店),零食店,购物服务;购物相关场所;购物相关场所,安远路8号安能世纪城西区3号楼5号商铺,"114.944178,25.822091",江西省,赣州市,章贡区,18259965270,[],4.4,19.00,114.944178,25.822091
B0KD4U1B9G,赵一鸣零食(赣州金色春城店),零食店,购物服务;专卖店;专营店,赣南大道1888号,"114.882919,25.783635",江西省,赣州市,章贡区,4000702717,[],4.4,[],114.882919,25.783635
B0JKRSU26A,赵一鸣零食(赣州沙石镇吉埠新村店),零食店,购物服务;专卖店;专营店,和谐大道seo网站,"114.957804,25.807596",江西省,赣州市,章贡区,4000702717,[],4.4,37.00,114.957804,25.807596
B0LRZ72WSS,赵一鸣零食(金牛大道店),零食店,购物服务;便民商店/便利店;便民商店/便利店,蓉江新区潭口镇新金牛大道开发小区1栋1-11号商铺,"114.844945,25.737934",江西省,赣州市,章贡区,[],[],4.4,[],114.844945,25.737934
B0FFKUKMUD,大学城便利店(赣南大学城文化广场店),零食店,购物服务;便民商店/便利店;便民商店/便利店,赣南大学城文化广场,"114.892602,25.798431",江西省,赣州市,章贡区,[],[],4.1,[],114.892602,25.798431
B0KK7GP51J,母婴坊(富苑小区店),零食店,购物服务;专卖店;儿童用品店,水南镇章江路12号富苑小区,"114.927954,25.823067",江西省,赣州市,章贡区,15170150350,[],4.4,[],114.927954,25.823067
B0KUFM48EH,赵一鸣零食(赣州劲嘉山与城店),零食店,购物服务;专卖店;专营店,赣通大道99号劲嘉山与城,"114.895074,25.866769",江西省,赣州市,章贡区,4000702717,[],4.5,[],114.895074,25.866769
B0I1MC9JS4,钟和风零食(赣州水东店),零食店,购物服务;专卖店;专营店,科盈路与马祖路交叉口南40米,"114.983236,25.861719",江西省,赣州市,章贡区,[],[],4.1,214.00,114.983236,25.861719
B0JA2ZEM8E,糖巢零食(赣州章贡寻乌路店),零食店,购物服务;购物相关场所;购物相关场所,亲和园北门西140米,"114.951523,25.817058",江西省,赣州市,章贡区,[],[],4.4,10.00,114.951523,25.817058
B0KR7DJ7VR,赵一鸣零食(赣州瑞香新城店),零食店,购物服务;专卖店;专营店,全南路39号阳光瑞香新城C组团4栋6号店面,"114.943654,25.816955",江西省,赣州市,章贡区,4000702717,[],4.3,[],114.943654,25.816955
B0KAFMJXOP,阿龙食品商行,零食店,购物服务;便民商店/便利店;便民商店/便利店,经开区岗边大道,"114.850252,25.866939",江西省,赣州市,章贡区,15970082215;15970082275,[],4.0,[],114.850252,25.866939
B0JDXA92XN,钟和风零食恒科产业园店,零食店,购物服务;购物相关场所;购物相关场所,华坚北大道87号,"114.898155,25.872631",江西省,赣州市,章贡区,[],[],4.3,[],114.898155,25.872631
B0K36RFJSD,赵一鸣零食(赣州沙河镇五龙新村店),零食店,购物服务;专卖店;专营店,沙河镇文峰街东城状元府11-14号店铺,"114.963962,25.835749",江西省,赣州市,章贡区,4000702717,[],4.4,[],114.963962,25.835749
B0I03ZXOGA,钟和风零食(赣州市福安店),零食店,购物服务;专卖店;专营店,九曲河路福安小区16号商铺,"114.930023,25.805565",江西省,赣州市,章贡区,19070638921,[],4.4,[],114.930023,25.805565
B0HRORR819,果子里水果零食(碧桂园联发蓉江府店),零食店,购物服务;综合市场;果品市场,碧桂园联发蓉江府西南门东南160米,"114.901663,25.809222",江西省,赣州市,章贡区,18942360200;19195478185,[],4.2,[],114.901663,25.809222
B0KRMM1T7G,钟和风零食南桥新村店,零食店,购物服务;购物相关场所;购物相关场所,石城路18-51号,"114.944787,25.826951",江西省,赣州市,章贡区,18379855473,瑞金路,4.4,[],114.944787,25.826951
B0KGT7FA7A,赵一鸣零食(赣州和信广场店),零食店,购物服务;专卖店;专营店,恒安路1号,"114.907492,25.851460",江西省,赣州市,章贡区,4000702717,金东路,4.2,[],114.907492,25.85146
B0J15AT3SK,钟和风零食(五洲大道店),零食店,购物服务;专卖店;专营店,逸豪大道9号,"114.961364,25.816739",江西省,赣州市,章贡区,19198415698,沙河,4.3,[],114.961364,25.816739
